,BN,B cell ↔ B cell,B cell ↔ B_prol,B cell ↔ Dendritic cell,B cell ↔ Endothelial cell,B cell ↔ M2,B cell ↔ Macrophage,B cell ↔ Myeloid cell,B cell ↔ Stromal cell,B cell ↔ T_exh,B cell ↔ T_fh,B cell ↔ T_h,B cell ↔ T_h_mem,B cell ↔ T_h_naive,B cell ↔ T_reg,B cell ↔ T_tox,B cell ↔ T_tox_mem,B cell ↔ T_tox_naive,B_prol ↔ B cell,B_prol ↔ B_prol,B_prol ↔ Dendritic cell,B_prol ↔ Endothelial cell,B_prol ↔ M2,B_prol ↔ Macrophage,B_prol ↔ Myeloid cell,B_prol ↔ Stromal cell,B_prol ↔ T_exh,B_prol ↔ T_fh,B_prol ↔ T_h,B_prol ↔ T_h_mem,B_prol ↔ T_h_naive,B_prol ↔ T_reg,B_prol ↔ T_tox,B_prol ↔ T_tox_mem,B_prol ↔ T_tox_naive,Dendritic cell ↔ B cell,Dendritic cell ↔ B_prol,Dendritic cell ↔ Dendritic cell,Dendritic cell ↔ Endothelial cell,Dendritic cell ↔ M2,Dendritic cell ↔ Macrophage,Dendritic cell ↔ Myeloid cell,Dendritic cell ↔ Stromal cell,Dendritic cell ↔ T_exh,Dendritic cell ↔ T_fh,Dendritic cell ↔ T_h,Dendritic cell ↔ T_h_mem,Dendritic cell ↔ T_h_naive,Dendritic cell ↔ T_reg,Dendritic cell ↔ T_tox,Dendritic cell ↔ T_tox_mem,Dendritic cell ↔ T_tox_naive,Endothelial cell ↔ B cell,Endothelial cell ↔ B_prol,Endothelial cell ↔ Dendritic cell,Endothelial cell ↔ Endothelial cell,Endothelial cell ↔ M2,Endothelial cell ↔ Macrophage,Endothelial cell ↔ Myeloid cell,Endothelial cell ↔ Stromal cell,Endothelial cell ↔ T_exh,Endothelial cell ↔ T_fh,Endothelial cell ↔ T_h,Endothelial cell ↔ T_h_mem,Endothelial cell ↔ T_h_naive,Endothelial cell ↔ T_reg,Endothelial cell ↔ T_tox,Endothelial cell ↔ T_tox_mem,Endothelial cell ↔ T_tox_naive,M2 ↔ B cell,M2 ↔ B_prol,M2 ↔ Dendritic cell,M2 ↔ Endothelial cell,M2 ↔ M2,M2 ↔ Macrophage,M2 ↔ Myeloid cell,M2 ↔ Stromal cell,M2 ↔ T_exh,M2 ↔ T_fh,M2 ↔ T_h,M2 ↔ T_h_mem,M2 ↔ T_h_naive,M2 ↔ T_reg,M2 ↔ T_tox,M2 ↔ T_tox_mem,M2 ↔ T_tox_naive,Macrophage ↔ B cell,Macrophage ↔ B_prol,Macrophage ↔ Dendritic cell,Macrophage ↔ Endothelial cell,Macrophage ↔ M2,Macrophage ↔ Macrophage,Macrophage ↔ Myeloid cell,Macrophage ↔ Stromal cell,Macrophage ↔ T_exh,Macrophage ↔ T_fh,Macrophage ↔ T_h,Macrophage ↔ T_h_mem,Macrophage ↔ T_h_naive,Macrophage ↔ T_reg,Macrophage ↔ T_tox,Macrophage ↔ T_tox_mem,Macrophage ↔ T_tox_naive,Myeloid cell ↔ B cell,Myeloid cell ↔ B_prol,Myeloid cell ↔ Dendritic cell,Myeloid cell ↔ Endothelial cell,Myeloid cell ↔ M2,Myeloid cell ↔ Macrophage,Myeloid cell ↔ Myeloid cell,Myeloid cell ↔ Stromal cell,Myeloid cell ↔ T_exh,Myeloid cell ↔ T_fh,Myeloid cell ↔ T_h,Myeloid cell ↔ T_h_mem,Myeloid cell ↔ T_h_naive,Myeloid cell ↔ T_reg,Myeloid cell ↔ T_tox,Myeloid cell ↔ T_tox_mem,Myeloid cell ↔ T_tox_naive,Stromal cell ↔ B cell,Stromal cell ↔ B_prol,Stromal cell ↔ Dendritic cell,Stromal cell ↔ Endothelial cell,Stromal cell ↔ M2,Stromal cell ↔ Macrophage,Stromal cell ↔ Myeloid cell,Stromal cell ↔ Stromal cell,Stromal cell ↔ T_exh,Stromal cell ↔ T_fh,Stromal cell ↔ T_h,Stromal cell ↔ T_h_mem,Stromal cell ↔ T_h_naive,Stromal cell ↔ T_reg,Stromal cell ↔ T_tox,Stromal cell ↔ T_tox_mem,Stromal cell ↔ T_tox_naive,T_exh ↔ B cell,T_exh ↔ B_prol,T_exh ↔ Dendritic cell,T_exh ↔ Endothelial cell,T_exh ↔ M2,T_exh ↔ Macrophage,T_exh ↔ Myeloid cell,T_exh ↔ Stromal cell,T_exh ↔ T_exh,T_exh ↔ T_fh,T_exh ↔ T_h,T_exh ↔ T_h_mem,T_exh ↔ T_h_naive,T_exh ↔ T_reg,T_exh ↔ T_tox,T_exh ↔ T_tox_mem,T_exh ↔ T_tox_naive,T_fh ↔ B cell,T_fh ↔ B_prol,T_fh ↔ Dendritic cell,T_fh ↔ Endothelial cell,T_fh ↔ M2,T_fh ↔ Macrophage,T_fh ↔ Myeloid cell,T_fh ↔ Stromal cell,T_fh ↔ T_exh,T_fh ↔ T_fh,T_fh ↔ T_h,T_fh ↔ T_h_mem,T_fh ↔ T_h_naive,T_fh ↔ T_reg,T_fh ↔ T_tox,T_fh ↔ T_tox_mem,T_fh ↔ T_tox_naive,T_h ↔ B cell,T_h ↔ B_prol,T_h ↔ Dendritic cell,T_h ↔ Endothelial cell,T_h ↔ M2,T_h ↔ Macrophage,T_h ↔ Myeloid cell,T_h ↔ Stromal cell,T_h ↔ T_exh,T_h ↔ T_fh,T_h ↔ T_h,T_h ↔ T_h_mem,T_h ↔ T_h_naive,T_h ↔ T_reg,T_h ↔ T_tox,T_h ↔ T_tox_mem,T_h ↔ T_tox_naive,T_h_mem ↔ B cell,T_h_mem ↔ B_prol,T_h_mem ↔ Dendritic cell,T_h_mem ↔ Endothelial cell,T_h_mem ↔ M2,T_h_mem ↔ Macrophage,T_h_mem ↔ Myeloid cell,T_h_mem ↔ Stromal cell,T_h_mem ↔ T_exh,T_h_mem ↔ T_fh,T_h_mem ↔ T_h,T_h_mem ↔ T_h_mem,T_h_mem ↔ T_h_naive,T_h_mem ↔ T_reg,T_h_mem ↔ T_tox,T_h_mem ↔ T_tox_mem,T_h_mem ↔ T_tox_naive,T_h_naive ↔ B cell,T_h_naive ↔ B_prol,T_h_naive ↔ Dendritic cell,T_h_naive ↔ Endothelial cell,T_h_naive ↔ M2,T_h_naive ↔ Macrophage,T_h_naive ↔ Myeloid cell,T_h_naive ↔ Stromal cell,T_h_naive ↔ T_exh,T_h_naive ↔ T_fh,T_h_naive ↔ T_h,T_h_naive ↔ T_h_mem,T_h_naive ↔ T_h_naive,T_h_naive ↔ T_reg,T_h_naive ↔ T_tox,T_h_naive ↔ T_tox_mem,T_h_naive ↔ T_tox_naive,T_reg ↔ B cell,T_reg ↔ B_prol,T_reg ↔ Dendritic cell,T_reg ↔ Endothelial cell,T_reg ↔ M2,T_reg ↔ Macrophage,T_reg ↔ Myeloid cell,T_reg ↔ Stromal cell,T_reg ↔ T_exh,T_reg ↔ T_fh,T_reg ↔ T_h,T_reg ↔ T_h_mem,T_reg ↔ T_h_naive,T_reg ↔ T_reg,T_reg ↔ T_tox,T_reg ↔ T_tox_mem,T_reg ↔ T_tox_naive,T_tox ↔ B cell,T_tox ↔ B_prol,T_tox ↔ Dendritic cell,T_tox ↔ Endothelial cell,T_tox ↔ M2,T_tox ↔ Macrophage,T_tox ↔ Myeloid cell,T_tox ↔ Stromal cell,T_tox ↔ T_exh,T_tox ↔ T_fh,T_tox ↔ T_h,T_tox ↔ T_h_mem,T_tox ↔ T_h_naive,T_tox ↔ T_reg,T_tox ↔ T_tox,T_tox ↔ T_tox_mem,T_tox ↔ T_tox_naive,T_tox_mem ↔ B cell,T_tox_mem ↔ B_prol,T_tox_mem ↔ Dendritic cell,T_tox_mem ↔ Endothelial cell,T_tox_mem ↔ M2,T_tox_mem ↔ Macrophage,T_tox_mem ↔ Myeloid cell,T_tox_mem ↔ Stromal cell,T_tox_mem ↔ T_exh,T_tox_mem ↔ T_fh,T_tox_mem ↔ T_h,T_tox_mem ↔ T_h_mem,T_tox_mem ↔ T_h_naive,T_tox_mem ↔ T_reg,T_tox_mem ↔ T_tox,T_tox_mem ↔ T_tox_mem,T_tox_mem ↔ T_tox_naive,T_tox_naive ↔ B cell,T_tox_naive ↔ B_prol,T_tox_naive ↔ Dendritic cell,T_tox_naive ↔ Endothelial cell,T_tox_naive ↔ M2,T_tox_naive ↔ Macrophage,T_tox_naive ↔ Myeloid cell,T_tox_naive ↔ Stromal cell,T_tox_naive ↔ T_exh,T_tox_naive ↔ T_fh,T_tox_naive ↔ T_h,T_tox_naive ↔ T_h_mem,T_tox_naive ↔ T_h_naive,T_tox_naive ↔ T_reg,T_tox_naive ↔ T_tox,T_tox_naive ↔ T_tox_mem,T_tox_naive ↔ T_tox_naive,PFS,PFS_STAT,B cell,B_prol,Dendritic cell,Endothelial cell,M2,Macrophage,Myeloid cell,Stromal cell,T_exh,T_fh,T_h,T_h_mem,T_h_naive,T_reg,T_tox,T_tox_mem,T_tox_naive
0,H10074-01,24.236717813015286,3.631535857599188,5.499166470000879,6.527721840964374,,3.18500957673324,4.3126470211644055,10.338428183892356,2.727328752822674,11.185088702488066,3.1483220297178707,2.0997912406131607,0.8363176779897241,0.8595329786101158,1.4250780498375715,1.9943630706122395,-0.33589511474175143,4.401609181246399,1.4824290160107931,3.0462793518889133,0.6263477080515897,,1.6537008300277511,0.7610542715194084,7.19118355427786,0.4899265185220755,5.640081108221607,2.637649477347267,1.3273439348463523,3.003654932866954,1.9963342693776884,0.5481312060910005,1.1602174905138058,-1.7526845800891002,-1.3234530898820707,1.7457002061771882,11.663397349396012,4.546044952602888,,2.8846003105698315,2.2610413547822787,6.72854424547362,-0.053642165568909994,4.387309868695092,0.40610293801678576,1.6549903114873612,0.2254027919719883,1.2883551192145057,0.9778166790174612,0.3649926747460333,0.033296234453355764,-2.1894457058369405,0.3980206017122417,0.8942528192300104,8.839561982233489,,2.4419491221981198,4.232293814909844,5.034937750112602,0.9356821023423475,1.6112824039226175,0.847762277433112,0.363613753407994,-0.1044483291997843,0.11769314397396265,2.0063936948393306,1.908990924611814,0.7598080107989301,,,,,,,,,,,,,,,,,,0.14742057317760424,0.6379247230285207,4.132401897681451,5.745770891775474,,3.8903227430620504,2.2022983567686354,3.376707992197371,1.5751484841193317,7.360849925427922,0.44247916179004965,0.8827920680774454,0.39168034181201755,-0.4620090890466288,0.8751974486593602,-0.5198188285257693,0.3682460488832356,-0.8063654408117538,0.478100246257557,0.34766802622185117,4.214877968921508,,1.1803866654380337,14.074686079923952,-0.3007774502357479,1.3020096664250336,5.293507711986385,2.0610140370422276,2.106954695891259,3.52664931097571,0.9287704003441495,1.3399101574733365,-0.09379693703353953,0.6810861989099886,-3.088058642750937,-0.7155485950807382,0.7739642933145895,5.418215278443142,,1.349435771237391,2.940962776074928,14.789209817902254,-0.7214714918908758,-0.5472092902484055,1.1457202720595074,0.7077082922785349,1.0785999770531918,0.6718617821847769,0.21367219667919402,0.2467975124192423,0.31974313755372546,-0.4115917425364249,2.595361583766403,0.9771647688934149,2.7830700213005066,,0.27933878290392455,1.2080064053221509,1.5853893511727037,2.797234963124519,3.824528027312294,0.3386263301839773,0.7420342768980493,0.009259750514000187,-0.44000008448990585,0.41313923076512826,1.0674692180895242,0.525640457251489,-0.48203438497088086,2.945464340570011,1.9580502838691203,0.4783786981961979,,-0.16658851684380363,-0.568927650938113,8.705212192412807,0.6491130910343343,11.857704620557351,0.08286485922440812,2.1130157960252585,0.9883563561432614,-0.27702080954274183,-0.5872345920882047,0.5364208837585184,-1.8077734009215187,0.28627950518337814,1.6017273498746798,1.5927871272465193,4.481226279516322,,2.00094274694035,2.4458212303064015,12.840475147911931,0.6756111152348002,8.686526373334337,7.521803248829291,1.910492998100681,1.0575083802062857,2.191759284026256,1.0698504499570447,0.1582385165845016,0.015764807758021752,-0.2680773525779942,2.336489612688061,3.849101245135033,1.4114856709920336,,1.3188103288347566,4.8556901374780574,10.207936351716157,1.8487337901900627,7.444084953448214,3.180900530679629,7.549269766892299,0.46118200292576833,3.326277248440125,-0.44502895129387726,1.5709880502784312,-0.22079829231814474,0.5862515136481207,-0.14542627059912108,-0.0013647996191099392,-0.16574086895967874,,-0.011002692740603207,0.2494674579333214,6.13842289788419,-2.3437919724571756,-0.6979769210093137,0.8038798394287096,-0.2677378407163577,0.8410965442055508,0.6428211451054423,0.20967133703010546,0.8387239153488532,1.1731791024175324,3.146606620342761,1.3628147871267313,1.6375139635129787,2.1045149377738555,,1.7283885345600236,2.3077559273856516,5.823640706681239,1.5905738012576613,2.6374713700225016,1.3902287165586706,1.9637692542092806,1.2304308687121512,2.134497368762091,0.10671708090812741,0.3924530996806082,0.20363311313154847,2.1260055713786428,2.3597690810464322,1.5591252779140499,0.6244993760553065,,0.29370975254530945,-0.3381140158377016,2.654531736939618,1.758300012137261,5.900331939055422,2.355553505740836,-0.15205495133820998,0.19309041991047105,1.5609900382292423,0.5027153811474641,0.7077983273130424,0.7717874281998159,-0.6039177418018972,0.9380895783340971,1.9821115910520044,1.957331017267137,,0.2024788998629622,-0.5805142272295647,4.964537105633926,2.7814334774088043,1.14799362671682,0.6325344080037733,3.851875215555706,0.6564984866030784,1.0008476120223584,-0.056898219564017645,1.0471021298996719,0.17579112959955429,0.18912626941661867,-0.6145383507029448,-0.20588879739101684,0.18889087280661418,,0.05965858827607575,0.2415278684130383,0.5034180712972979,0.34784544372160786,-0.6551554486118404,0.507400913769341,0.09358888839891215,-0.26374375214770057,0.5215311204496883,0.20752494101617902,-0.074327204054828,-0.34497097722037157,48.4271,0,0.3531280732279295,0.0323776382479764,0.08215447461986534,0.02594749981087828,0.0,0.03782434374763598,0.04281715712232393,0.04985248505938422,0.02322414706104849,0.04758302443452606,0.09857023980633936,0.10711854149330509,0.008699599061956276,0.04803691655949769,0.014221953249111128,0.027157878810802633,0.0012860276874196233
1,H10159-03,30.456625876884488,2.40819720549549,7.45633093305654,9.373788323230244,3.447565652719315,5.52638529242922,9.809719192283435,6.346023434963078,2.1382991187523226,3.7070497558018536,5.494629662843753,2.3952569444650926,-0.4889615867387175,0.5100011634384276,-0.5719780193985687,0.5814536259720885,,3.3659916734605315,1.7274248056226829,0.83579474409531,-0.3042364721363421,-0.47545759517415503,2.790514782616886,-0.9880313861789699,0.21313857845004186,0.3043290445939259,0.07328913211512926,1.2733102536504133,0.29345813104348817,-3.106745645011517,0.2423440797817955,0.226506992222696,0.2111576690156617,,-3.8251747336228448,0.494194805892326,1.9152100808098522,-0.8455353953303515,2.3497710285897444,1.7041096273836955,5.292799104802012,2.9140166808664745,0.9918713014229089,0.7308037055526894,2.3241467450959297,1.822974498788437,0.4638083299350652,-0.29500010635894675,0.6504027306260597,-0.26659857522892594,,-2.4652312629752435,-0.609968156772885,0.3632340262231193,1.5359389020289278,0.7343169117263257,-0.33127434263125793,3.437992674104496,1.6023260534702342,1.4896451237672614,-0.05788737687306969,-0.5010775340552239,1.437614903540636,-0.9276185587169925,1.230009524265884,0.16315107589767025,0.23015980753476722,,-5.567801277214079,-0.09226864676669316,0.45019612003498666,0.41602686591105503,0.4283273696364721,1.7469481418201487,0.1738702358947744,1.649265552286262,1.0056843019410784,0.4946494280862194,1.5571565764895219,2.2843650850252954,-1.009413277889681,0.824094590101611,0.8442677685951386,0.863521126317715,,-8.044531334678103,-0.7014779574531667,1.711796873631287,-0.15789433856684906,4.321269877860701,5.889033270352551,1.6067826881607639,2.9987273572593205,0.44211744608295195,0.4758662513442676,4.770735077279112,3.4001474971131547,-3.2151184350943187,0.23826262375442642,0.25946059835647745,0.23843866458821356,,-6.564607371076598,-1.1230572270790145,1.0775639988931205,0.8250293743180293,1.3263560551485813,0.3600809796542787,13.398195638195045,4.507351963823759,-0.9079221613749882,-0.1401711168819599,3.7426902014648413,0.43197117412345576,0.2646359750646985,-2.9750377387449034,0.6192411580955652,-0.32581981773978563,,-4.531465840265601,-0.9358453643747862,1.8308718987282497,1.599604998714825,2.6945115868789324,2.0327397869270465,6.131138609226728,6.786304346471277,3.0226956625461487,0.47308251066943596,1.1250936456258436,0.4473623177362289,1.0681075097156887,0.6342944358717068,-2.2989790050134755,0.2780624834278233,,-1.6966305165501745,0.02704945745222187,0.48602771908909037,-0.2846028004829427,0.57033746851342,0.21261310453172194,0.7207583733649974,0.6393218110553216,2.474344550053802,0.561721276194697,0.5198358275526501,0.12202643845010237,0.0,-0.21514618004482158,1.3735165157534943,1.1031654995696627,,-5.306158242318288,-0.4823270865282969,-0.04854986259252348,0.23103580106121138,5.02180519477242,2.0352041891326924,-0.08115610216521452,2.563288362912858,0.5664057297059916,-0.6870705483771689,-0.8001092042537592,3.1756792667000564,,0.6020311844805133,-1.893324826473902,0.6434283176858165,,-7.126805341235202,0.23413045251171422,3.4215116245843067,2.1063627501574516,0.8388875900973889,1.4749569322993408,7.129169213173524,3.594930957589396,0.5191599876654127,2.216953755122648,7.3965226653169776,3.3333073060424336,1.9819907659560037,0.14202020345543004,1.7192511457781374,0.276382921671788,,-5.239145876276879,1.6377336814969556,2.8682175228865727,3.2021632896352217,3.4690001020415617,4.720046888156171,4.168745056770758,4.316693279739012,3.98796959764139,4.14984189491408,4.169082559825999,6.369600052069685,0.0033755843918939323,-0.068155300057545,-0.09029807614679711,-0.05733161642847539,,0.5485019368359103,-1.3306511024627539,0.24824248453644676,-0.4130290417670442,-0.42098893740453175,-1.1672323387954395,0.009825757133332308,0.3553529385626803,0.0,0.0,1.2734213906688105,0.3709759079637297,-0.4835142275367424,-0.26252321748049645,1.0745459209220483,-0.24714579500005465,,0.18515658800589796,0.28351322121096934,-0.3881227792504116,3.258234799265976,0.8794119229202474,-0.9157833397768416,1.4289176287115226,2.6636369388612815,-0.42485137126298883,0.48517158324905796,3.0332750586085107,0.594942230987837,-0.5507570547286103,-0.5631033260649831,0.5042251605789524,-0.592407292109829,,0.7540748357759318,0.38552758350994665,0.5927601961971423,0.10216121301054887,-0.1586354796014373,0.052221427910453644,2.8470811490851844,-2.158535391067194,2.6214031330501064,-1.5755857950163867,1.4450095999503019,-0.2652372322557978,1.8266545011760345,0.4868884908422161,0.5840035649239999,0.7606212111892907,,-1.690878614319066,0.5395741173663277,-0.32488023967063917,0.7095248973078403,0.8138031182950811,0.1475597421892119,0.5263450585134146,0.05369805699034107,2.474344550053802,0.42010207062568783,2.3098954749856793,0.9566620326293153,-0.5763872155263527,-0.5232400895560635,0.804475192409059,0.5511327720693722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,29.9302,0,0.6684,0.0404,0.017466666666666665,0.007733333333333333,0.012666666666666666,0.037333333333333336,0.026,0.0368,0.0024,0.0116,0.044533333333333334,0.08,0.0024,0.0038666666666666667,0.0038666666666666667,0.0036,0.0009333333333333333
2,H10165-03,23.81662113983692,5.992081633961126,4.363306118924941,14.345668742089655,22.577748255067604,5.828616148605927,2.4291134949542363,10.339677185235203,,,1.4039831743934914,,,,,,,-0.6375052963351628,4.024337248095306,0.43503446455641626,2.1262403157878267,0.1831810276059598,3.903672177217299,-0.35586326104012656,2.126201985881199,,,-4.01946303664039,,,,,,,-5.241121451343634,1.965920961416052,2.1272884458800374,3.946522907052568,-1.8224088116481252,2.275295053172779,0.011329276691993365,4.154676007152819,,,0.56613951467233,,,,,,,-11.508324320950967,1.6194491014496701,-0.06755843494176411,11.809119416626178,0.399178819954107,0.997475892059932,0.5911563385382717,5.079377129572006,,,-2.0015707548690456,,,,,,,-4.491553609936795,1.7647651859859252,-2.375302268703979,0.19621672839133147,3.8790201562534143,1.1281985337464606,-0.8158423839564907,0.9657493003450717,,,-0.3915780041490244,,,,,,,-10.437234879478861,-0.14754795457075126,3.5147897897753593,5.857187551313582,1.2246109004709937,7.009003151672334,3.541480347637434,3.672358537554385,,,-2.1969525159187038,,,,,,,-0.8973383544806453,0.6940278459816303,-0.04703889441527085,3.3882237042065984,-0.7705575028823137,0.8997210310937436,0.5719520806341793,1.0035541691844407,,,-0.6953641874121167,,,,,,,-13.134390080724827,2.562656856914468,0.9556667990877711,8.546029975201453,0.1391433025522385,2.846185454357661,5.013727458392515,14.19038649827437,,,0.1047363764826478,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.8795809018016338,-2.1168715332335197,0.19258907959698307,-1.027321265063131,-0.44109907401205173,-1.0642186219609788,-0.3372386150999756,-0.11561562740066873,,,2.376505370870804,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.577,1,0.780527289546716,0.05249768732654949,0.022432932469935246,0.03445883441258094,0.001734505087881591,0.04116558741905643,0.007631822386679001,0.05272895467160037,0.001156336725254394,0.0,0.0016188714153561516,0.0006938020351526364,0.001156336725254394,0.0015032377428307122,0.0003469010175763182,0.0003469010175763182,0.0
3,H10281-03,15.867695179425516,2.294717467574222,0.6953502117824261,2.526880546285541,0.6138226750582434,3.68855978634239,1.9077508718875877,4.313337406285036,3.55472690901083,-0.3176549971892537,3.0349509900561493,-0.8723762898310182,0.9786924910868772,0.9755723114015673,1.1688992248684564,-0.30922685450049064,,2.539407734820055,2.412246798661459,4.450356973386288,0.5453705977160705,0.8753273203241124,1.5049831970049512,0.6812934390123706,1.9611667194954379,0.4850999503782402,0.26013486951100523,-0.39650385253322296,-0.24783175448319258,-2.298430271173712,0.9718205421288152,0.10832224092607189,0.07955037993412167,,-0.33018026968536596,-0.16400198951359807,0.6194263589977189,0.369594419492799,0.01576120497239675,0.23124630320760722,0.4476207054257912,2.3786081985789136,0.04983931578547778,1.2158383571832738,0.002242732269852304,0.10627745912348795,-0.45153886314882546,-0.09496527449872104,0.0,1.2860700636408555,,-2.6840382435180072,-0.9599818407962785,-0.1874713665618952,0.7742497238505296,-0.014082214451499486,1.427578131371232,1.6633418664487045,3.832028363759356,-0.8314976861774167,0.23219053126920153,0.9080016524181801,0.5648478273486659,-0.3402120238545609,0.47172391572748307,-1.374977695085632,-0.15679551528322358,,-0.40599058031977053,0.32892054500695306,4.192314120432423,1.6379859833108306,3.6375452744614747,4.0783817663777056,0.42173230269683937,1.1987093012657477,0.5212500637394396,0.5718565307296091,0.679259062122461,1.6556850176614084,0.06592216940083627,1.0771339732791727,0.1637221837728107,0.967423381606895,,-0.4681804016545765,1.0888788143199903,-0.16082352725604418,1.9811479847013211,1.3914525409699594,0.6710761134331715,1.5951909493158631,0.6014497400056359,0.1902194812624035,0.25289320366875384,0.8773058725744535,0.07667099153780747,-2.5890578186193607,-0.33542441792929584,0.33753938575068954,1.512442400972341,,0.06545610726104527,-0.2169020323419324,-0.21695310406714535,1.832751742093582,0.5611343224765242,-0.01676635381518976,2.6097317022147615,1.8938659092432868,0.7472227540982334,0.3548899091591618,0.7862753615142258,1.277000236454566,0.6368727335606698,-0.40086640840619975,0.3653015235027158,-0.517248875371773,,-3.5392550279140735,-0.36661760572671903,-0.006438974387952118,1.2557906669385102,0.6421720438389508,-0.48091961011948675,3.2146137622868736,10.964227680988612,3.674265062276616,0.4143591334203917,3.2318100104128806,1.0787306304116104,2.563367107564465,0.7683482561028409,0.18672954476293427,-0.7694735762581288,,-1.2248287126321618,0.4693721015814392,0.22179371617031005,0.08548322976259627,1.7975366231996992,0.9645657711272833,0.697201247817819,2.793545940383354,2.104645009173996,0.6713919661179357,0.040857112365615476,1.2986303592140722,0.48482095861740554,-0.3439315667580534,-1.632026791845749,2.598094710321154,,-0.3543663516611204,0.05582040202192113,1.2242954389595135,0.017488563127524153,0.1870676462436128,0.003714590985134445,0.024963144850913364,0.07095015913777085,0.19325710646776872,-0.43029236008964317,0.15167866480139183,0.24133632413634099,-0.21411002778801838,0.09946389679502378,0.0,0.7159524685060271,,-0.4403697888194617,-0.5930616827821039,0.12255488255758129,1.7811134650736593,1.8192108085981344,-0.7169744486898115,1.4517845219688297,2.6554400540053957,0.8136680829499304,0.5546534099116425,2.2252900588274174,1.4209869703776663,0.27779577406097994,0.7399162142077048,0.006700413247440418,0.4317633760442494,,-1.4704637693088831,0.7339314122252473,1.1167256341990655,1.4907477130540572,1.9528891147298542,1.6628036934613288,1.0777250449189655,4.693249863526472,2.012288826877307,-0.27050416594089904,2.919251978882547,4.236081226799585,-0.015453203440793891,0.9283748173499777,-0.3088537806298525,2.2200420993319865,,3.233652374762761,-1.0784262334766928,-1.4660614426400533,2.926236378999256,-0.12864004962579675,-0.19782792821142925,-1.2089752583947637,0.82666306897219,-0.13741031191152467,-0.7541739583884767,0.7048695193951198,-0.1671193740827541,0.3103027554596753,0.026438602942631267,-0.7163323547324788,-0.2001830563493766,,-0.5897969281113866,1.0966355857486871,-0.13078514688089665,0.24367863029157766,0.4035732701572366,0.7181658439923607,0.723466568922062,2.7450823706205245,2.419064929312235,0.540487221663574,2.4139907114132235,1.5272520231427797,0.12908053178609366,0.3332168600030087,0.8010575284378476,-0.2501533311238579,,1.1805981342178846,-0.027300380450326765,0.0,-0.9686700718495754,-0.2133292068037246,0.09502282347147878,0.08092149957338428,0.6723984075055823,-1.172661655139363,0.0,0.3048538748035727,-0.280981556892062,-0.488771278711808,0.367731404082742,-0.5812735864792308,-0.08098607457735367,,0.19841451634846183,2.04150524518923,0.7826620014365375,2.5300044811909115,2.444501607688648,1.84949138502263,1.2032705401398163,4.0854063801195695,2.8172196383560633,-0.18238731713807846,0.4467235347720519,1.3555008878716082,-0.4153325416418272,0.8594618086372616,-0.194811208518376,4.563431727847291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,27.2033,0,0.36384147537767314,0.05768098881695115,0.0033352952717284677,0.023347066902099273,0.036786344908769864,0.03541298803217579,0.03207769276044732,0.03766921718658034,0.033352952717284674,0.0015695507161075143,0.044241710810280555,0.17412203256817735,0.006474396703943496,0.02707474985285462,0.0034333921914851875,0.11771630370806356,0.0018638414753776732
